date,US,Germany,UK,Canada,Australia
10/15/15,2023.86,10064.80,6338.67,13829.00,5230.05
10/14/15,1994.24,9915.85,6269.61,13875.30,5197.25
10/13/15,2003.69,10032.80,6342.28,13844.70,5202.85
10/09/15,2014.89,10096.60,6416.16,13964.40,5279.69
10/08/15,2013.43,9993.07,6374.82,13978.70,5210.40
10/07/15,1995.83,9970.40,6336.35,13868.40,5197.87
10/06/15,1979.92,9902.83,6326.16,13647.30,5167.40
10/05/15,1987.05,9814.79,6298.92,13552.20,5150.53
10/02/15,1951.36,9553.07,6129.98,13339.70,5052.02
10/01/15,1923.82,9509.25,6072.47,13241.90,5112.14
09/30/15,1920.03,9660.44,6061.61,13307.00,5021.63
09/29/15,1884.09,9450.40,5909.24,13037.00,4918.43
09/28/15,1881.77,9483.55,5958.86,13004.60,5113.49
09/25/15,1931.34,9688.53,6109.01,13378.60,5042.11
09/24/15,1932.24,9427.64,5961.49,13338.70,5071.67
09/23/15,1938.76,9612.62,6032.24,13383.70,4998.13
09/22/15,1942.74,9570.66,5935.84,13491.10,5103.55
09/21/15,1966.97,9948.51,6108.71,13779.40,5066.24
09/18/15,1958.03,9916.16,6104.11,13646.90,5170.50
09/17/15,1990.20,10229.60,6186.99,13787.20,5146.82
09/16/15,1995.31,10227.20,6229.21,13763.80,5098.86
09/15/15,1978.09,10188.10,6137.60,13462.70,5018.44
09/14/15,1953.03,10131.70,6084.59,13353.30,5096.47
09/11/15,1961.05,10123.60,6117.76,13461.50,5071.08
09/10/15,1952.29,10210.40,6155.81,13569.90,5095.02
09/09/15,1942.04,10303.10,6229.01,13531.90,5221.13
09/08/15,1969.41,10271.40,6146.10,13630.70,5115.25
09/04/15,1921.22,10038.00,6042.92,13478.30,5040.60
09/03/15,1951.13,10317.80,6194.10,13596.40,5027.80
09/02/15,1948.86,10048.00,6083.31,13545.30,5101.46
09/01/15,1913.85,10015.60,6058.54,13481.90,5096.41
08/31/15,1972.18,10259.50,6247.94,13859.10,5206.98
08/28/15,1988.87,10298.50,6247.94,13865.10,5263.56
08/27/15,1987.66,10315.60,6192.03,13766.70,5233.32
08/26/15,1940.51,9997.43,5979.20,13381.60,5172.77
08/25/15,1867.61,10128.10,6081.34,13150.90,5137.25
08/24/15,1893.21,9648.43,5898.87,13052.70,5001.28
08/21/15,1970.89,10124.50,6187.65,13473.70,5214.60
08/20/15,2035.73,10432.20,6367.89,13737.00,5288.58
08/19/15,2079.61,10682.20,6403.45,14036.60,5380.19
08/18/15,2096.92,10915.90,6526.29,14193.90,5303.15
08/17/15,2102.44,10940.30,6550.30,14251.50,5367.66
08/14/15,2091.54,10985.10,6550.74,14277.90,5356.54
08/13/15,2083.39,11014.60,6568.33,14238.40,5387.87
08/12/15,2086.05,10924.60,6571.19,14339.50,5382.08
08/11/15,2084.07,11293.70,6664.54,14414.70,5473.23
08/10/15,2104.17,11604.80,6736.22,14466.40,5509.15
08/07/15,2077.57,11490.80,6718.49,14302.70,5474.78
08/06/15,2083.56,11585.10,6747.09,14405.90,5610.10
08/05/15,2099.84,11636.30,6752.41,14503.00,5673.98
08/04/15,2093.32,11456.10,6686.57,14491.00,5697.90
08/03/15,2098.04,11443.70,6688.62,14468.40,5679.34
07/31/15,2103.84,11309.00,6696.28,14468.40,5699.16
07/30/15,2108.63,11257.20,6668.87,14382.80,5669.52
07/29/15,2108.57,11211.90,6631.00,14301.80,5624.16
07/28/15,2093.25,11173.90,6555.28,14077.40,5584.69
07/27/15,2067.64,11056.40,6505.13,14001.40,5589.89
07/24/15,2079.65,11347.50,6579.81,14186.20,5566.10
07/23/15,2102.15,11512.10,6655.01,14265.40,5590.29
07/22/15,2114.15,11520.70,6667.34,14307.10,5614.57
07/21/15,2119.21,11604.80,6769.07,14376.20,5706.72
07/20/15,2128.28,11735.70,6788.69,14425.50,5686.89
07/17/15,2126.64,11673.40,6775.08,14642.80,5670.11
07/16/15,2124.29,11716.80,6796.45,14731.10,5669.61
07/15/15,2107.40,11539.70,6753.75,14662.30,5636.23
07/14/15,2108.94,11516.90,6753.75,14599.40,5577.40
07/13/15,2099.60,11484.40,6737.95,14533.20,5473.17
07/10/15,2076.62,11315.60,6673.38,14411.10,5492.04
07/09/15,2051.31,10996.40,6581.63,14278.50,5470.97
07/08/15,2046.68,10747.30,6490.70,14412.10,5469.53
07/07/15,2081.34,10676.80,6432.21,14624.50,5581.42
07/06/15,2068.76,10890.60,6535.68,14593.60,5475.00
07/03/15,2076.78,11058.40,6585.78,14682.40,5538.29
07/02/15,2076.78,11099.40,6630.47,14638.00,5599.82
07/01/15,2077.42,11180.50,6608.59,14553.30,5515.66
06/30/15,2063.11,10945.00,6520.98,14553.30,5459.01
06/29/15,2057.64,11083.20,6620.48,14490.20,5422.49
06/26/15,2101.49,11492.40,6753.70,14808.10,5545.89
06/25/15,2102.31,11473.10,6807.82,14897.50,5632.72
06/24/15,2108.58,11471.30,6844.80,14947.50,5686.77
06/23/15,2124.20,11542.50,6834.87,14904.90,5684.28
06/22/15,2122.85,11460.50,6825.67,14790.50,5610.17
06/19/15,2109.99,11040.10,6710.45,14653.10,5596.99
06/18/15,2121.24,11100.30,6707.88,14770.60,5524.89
06/17/15,2100.44,10978.00,6680.55,14733.00,5595.43
06/16/15,2096.29,11044.00,6710.10,14753.00,5535.79
06/15/15,2084.42,10985.00,6710.52,14756.00,5538.77
06/12/15,2094.11,11196.50,6784.92,14741.20,5545.25
06/11/15,2108.86,11332.80,6846.74,14830.90,5556.65
06/10/15,2105.20,11265.40,6830.27,14889.00,5478.63
06/09/15,2080.15,11001.30,6753.80,14817.70,5471.31
06/08/15,2079.28,11064.90,6790.04,14743.30,5498.46
06/05/15,2092.83,11197.20,6804.60,14957.20,5498.46
06/04/15,2095.84,11340.60,6859.24,15019.40,5504.30
06/03/15,2114.07,11419.60,6950.46,15154.70,5583.58
06/02/15,2109.60,11328.80,6928.27,15104.70,5636.01
06/01/15,2111.73,11436.00,6953.58,15074.10,5735.40
05/29/15,2107.39,11413.80,6984.43,15014.10,5777.16
05/28/15,2120.79,11677.60,7040.92,15107.00,5713.09
05/27/15,2123.48,11771.10,7033.33,15110.50,5725.25
05/26/15,2104.20,11625.10,6948.99,15050.80,5773.38
05/22/15,2126.06,11815.00,7031.72,15200.80,5664.74
05/21/15,2130.82,11864.60,7013.47,15203.60,5662.27
05/20/15,2125.85,11848.50,7007.26,15072.80,5610.30
05/19/15,2127.83,11853.30,6995.10,15121.00,5615.50
05/18/15,2129.20,11594.30,6968.87,15108.10,5659.17
05/15/15,2122.73,11447.00,6960.49,15108.10,5735.49
05/14/15,2121.10,11559.80,6973.04,15028.10,5696.57
05/13/15,2098.48,11351.50,6949.63,14980.70,5715.15
05/12/15,2099.12,11472.40,6933.80,15043.20,5674.74
05/11/15,2105.33,11673.40,7029.85,15152.60,5625.24
05/08/15,2116.10,11709.70,7046.82,15170.00,5634.56
05/07/15,2088.00,11408.00,6886.95,15088.80,5645.69
05/06/15,2080.15,11350.20,6933.74,15023.90,5692.16
05/05/15,2089.46,11327.70,6927.58,15173.90,5826.52
05/04/15,2114.49,11619.90,6985.95,15367.50,5827.54
05/01/15,2108.29,11454.40,6985.95,15339.80,5814.40
04/30/15,2085.51,11454.40,6960.63,15224.50,5789.98
04/29/15,2106.85,11432.70,6946.28,15347.30,5838.58
04/28/15,2114.76,11811.70,7030.53,15346.10,5948.54
04/27/15,2108.92,12039.20,7103.98,15344.10,5982.69
04/24/15,2117.69,11810.90,7070.70,15408.30,5933.29
04/23/15,2112.93,11723.60,7053.67,15392.40,5844.77
04/22/15,2107.96,11867.40,7028.24,15304.80,5837.49
04/21/15,2097.29,11939.60,7062.93,15346.40,5872.34
04/20/15,2100.40,11891.90,7052.13,15412.60,5833.12
04/17/15,2081.18,11688.70,6994.63,15360.50,5877.87
04/16/15,2104.99,11998.90,7060.45,15386.80,5947.47
04/15/15,2106.63,12231.30,7096.78,15450.90,5908.42
04/14/15,2095.84,12227.60,7075.26,15389.30,5946.55
04/13/15,2092.43,12338.70,7064.30,15383.60,5960.27
04/10/15,2102.06,12374.70,7089.77,15388.40,5968.37
04/09/15,2091.18,12166.40,7015.36,15326.30,5932.22
04/08/15,2081.90,12035.90,6937.41,15213.60,5960.73
04/07/15,2076.33,12123.50,6961.77,15188.80,5925.97
04/06/15,2080.62,11967.40,6833.46,15100.70,5898.58
04/03/15,2066.96,11967.40,6833.46,15026.60,5898.58
04/02/15,2066.96,11967.40,6833.46,15026.60,5898.58
04/01/15,2059.69,12001.40,6809.50,14942.50,5860.75
03/31/15,2067.89,11966.20,6773.04,14902.40,5891.51
03/30/15,2086.24,12086.00,6891.43,14908.40,5846.09
03/27/15,2061.02,11868.30,6855.02,14812.40,5919.94
03/26/15,2056.15,11843.70,6895.33,14869.80,5879.06
03/25/15,2061.05,11865.30,6990.97,14929.40,5973.31
03/24/15,2091.50,12005.70,7019.68,15081.30,5969.08
03/23/15,2104.42,11895.80,7037.67,14957.20,5956.14
03/20/15,2108.10,12039.40,7022.51,14942.40,5975.49
03/19/15,2089.27,11899.40,6962.32,14873.90,5950.81
03/18/15,2099.50,11922.80,6945.20,14962.20,5842.35
03/17/15,2074.28,11980.90,6837.61,14898.50,5842.12
03/16/15,2081.19,12167.70,6804.08,14862.80,5797.66
03/13/15,2053.40,11901.60,6740.58,14731.50,5814.54
03/12/15,2065.95,11799.40,6761.07,14770.70,5850.17
03/11/15,2040.24,11806.00,6721.51,14739.20,5793.20
03/10/15,2044.16,11500.40,6702.84,14641.80,5824.19
03/09/15,2079.43,11582.10,6876.47,14854.50,5821.35
03/06/15,2071.26,11551.00,6911.80,14952.50,5898.86
03/05/15,2101.04,11504.00,6961.14,15103.10,5904.16
03/04/15,2098.53,11390.40,6919.24,15082.80,5901.59
03/03/15,2107.78,11280.40,6889.13,15133.90,5933.90
03/02/15,2117.39,11410.40,6940.64,15264.00,5958.88
02/27/15,2104.50,11401.70,6946.66,15234.30,5928.77
02/26/15,2110.74,11327.20,6949.73,15241.20,5908.49
02/25/15,2113.86,11210.30,6935.38,15228.60,5944.90
02/24/15,2115.48,11205.70,6949.63,15165.00,5926.99
02/23/15,2109.66,11130.90,6912.16,15200.30,5907.98
02/20/15,2110.30,11050.60,6915.20,15172.20,5881.54
02/19/15,2097.45,11001.90,6888.90,15180.30,5904.23
02/18/15,2099.68,10961.00,6898.08,15212.80,5915.68
02/17/15,2100.34,10895.60,6898.13,15284.60,5858.21
02/13/15,2096.99,10963.40,6873.52,15264.80,5877.47
02/12/15,2088.48,10919.70,6828.11,15228.50,5743.57
02/11/15,2068.53,10752.10,6818.17,15151.50,5769.08
02/10/15,2068.59,10753.80,6829.12,15112.50,5800.57
02/09/15,2046.74,10663.50,6837.15,15100.70,5814.93
02/06/15,2055.47,10846.40,6853.44,15083.90,5820.17
02/05/15,2062.52,10905.40,6865.93,15124.90,5810.98
02/04/15,2041.51,10911.30,6860.02,14995.70,5777.34
02/03/15,2050.03,10891.00,6871.80,15062.90,5707.37
02/02/15,2020.85,10828.00,6782.55,14900.50,5625.34
01/30/15,1994.99,10694.30,6749.40,14673.50,5588.32
01/29/15,2021.25,10737.90,6810.60,14637.30,5569.48
01/28/15,2002.16,10711.00,6825.94,14602.90,5552.78
01/27/15,2029.55,10628.60,6811.61,14833.90,5547.23
01/26/15,2057.09,10798.30,6852.40,14797.80,5501.82
01/23/15,2051.82,10649.60,6832.83,14779.40,5501.82
01/22/15,2063.15,10435.60,6796.63,14764.00,5419.94
01/21/15,2032.12,10299.20,6728.04,14560.40,5393.38
01/20/15,2022.55,10257.10,6620.10,14308.40,5307.67
01/16/15,2019.42,10167.80,6550.27,14309.40,5299.24
01/15/15,1992.67,10032.60,6498.78,14041.80,5331.37
01/14/15,2011.27,9817.08,6388.46,14084.40,5353.60
01/13/15,2023.03,9941.00,6542.20,14187.20,5404.69
01/12/15,2028.26,9781.90,6501.42,14265.00,5422.70
01/09/15,2044.81,9648.50,6501.14,14384.90,5465.57
01/08/15,2062.14,9837.61,6569.96,14457.70,5381.45
01/07/15,2025.90,9518.18,6419.83,14285.00,5353.61
01/06/15,2002.61,9469.66,6366.51,14246.80,5364.80
01/05/15,2020.58,9473.16,6417.16,14392.70,5450.33
01/02/15,2058.20,9764.73,6547.80,14753.70,5435.93
12/31/14,2058.90,9805.55,6566.09,14632.40,5411.00
12/30/14,2080.35,9805.55,6547.00,14640.00,5416.63
12/29/14,2090.57,9927.13,6633.51,14663.90,5473.78
12/26/14,2088.77,9922.11,6609.93,14609.30,5394.50
12/24/14,2081.88,9922.11,6609.93,14609.30,5394.50
12/23/14,2082.17,9922.11,6598.18,14594.00,5380.92
12/22/14,2078.54,9865.76,6576.74,14432.40,5441.95
12/19/14,2070.65,9786.96,6545.27,14468.30,5338.65
12/18/14,2061.23,9811.06,6466.00,14346.80,5210.78
12/17/14,2012.89,9544.43,6336.48,14213.90,5161.86
12/16/14,1972.74,9563.89,6331.83,13861.50,5152.34
12/15/14,1989.63,9334.01,6182.72,13705.10,5186.08
12/12/14,2002.33,9594.73,6300.63,13731.00,5219.57
12/11/14,2035.33,9862.53,6461.70,13905.10,5230.97
12/10/14,2026.14,9799.73,6500.04,13853.00,5259.00
12/09/14,2059.82,9793.71,6529.47,14195.70,5282.67
12/08/14,2060.31,10015.00,6672.15,14144.20,5372.71
12/05/14,2075.37,10087.10,6742.84,14473.70,5335.33
12/04/14,2071.92,9851.35,6679.37,14470.00,5368.80
12/03/14,2074.33,9971.79,6716.63,14754.10,5321.82
12/02/14,2066.55,9934.08,6742.10,14620.10,5281.26
12/01/14,2053.44,9963.51,6656.37,14625.30,5207.72
11/28/14,2067.56,9980.85,6722.62,14744.70,5313.00
11/26/14,2072.83,9915.56,6729.17,15038.40,5396.21
11/25/14,2067.03,9861.21,6731.14,15073.70,5334.78
11/24/14,2069.41,9785.54,6729.79,15015.40,5361.80
11/21/14,2063.50,9732.55,6750.76,15111.10,5304.31
11/20/14,2052.75,9483.97,6678.90,15075.20,5316.24
11/19/14,2048.72,9472.80,6696.60,14980.20,5368.84
11/18/14,2051.80,9456.53,6709.13,14973.00,5399.69
11/17/14,2041.32,9306.35,6671.97,14882.50,5412.55
11/14/14,2039.82,9252.94,6654.37,14843.10,5454.34
11/13/14,2039.33,9248.51,6635.45,14778.80,5442.70
11/12/14,2038.25,9210.96,6611.04,14856.20,5463.05
11/10/14,2038.26,9351.87,6611.25,14709.80,5523.96
11/07/14,2031.92,9291.83,6567.24,14690.80,5549.13
11/06/14,2031.21,9377.41,6551.15,14563.40,5506.11
11/05/14,2023.57,9315.48,6539.14,14548.30,5517.88
11/04/14,2012.10,9166.47,6453.97,14390.40,5519.92
11/03/14,2017.81,9251.70,6487.97,14537.60,5506.89
10/31/14,2018.05,9326.87,6546.47,14613.30,5526.60
10/30/14,1994.65,9114.84,6463.55,14458.70,5476.20
10/29/14,1982.30,9082.81,6453.87,14527.60,5447.68
10/28/14,1985.05,9068.19,6402.17,14624.30,5452.60
10/27/14,1961.63,8902.61,6363.46,14469.00,5458.95
10/24/14,1964.58,8987.80,6388.73,14543.80,5412.25
10/23/14,1950.82,9047.31,6419.15,14486.80,5383.14
10/22/14,1927.11,8940.14,6399.73,14312.10,5385.87
10/21/14,1941.28,8886.96,6372.33,14547.70,5325.03
10/20/14,1904.01,8717.76,6267.07,14337.80,5319.44
10/17/14,1886.76,8850.27,6310.29,14227.70,5271.72
10/16/14,1862.76,8582.90,6195.91,14053.00,5254.89
10/15/14,1862.49,8571.95,6211.64,13869.90,5245.61
10/14/14,1877.70,8825.21,6392.68,14036.70,5207.43
10/10/14,1906.13,8788.81,6339.97,14227.40,5188.25
10/09/14,1928.21,9005.02,6431.85,14460.60,5296.68
10/08/14,1968.89,8995.33,6482.24,14666.50,5241.27
10/07/14,1935.10,9086.21,6495.58,14576.50,5284.20
10/06/14,1964.82,9209.51,6563.65,14743.10,5292.91
10/03/14,1967.90,9195.68,6527.91,14789.80,5318.21
10/02/14,1946.17,9195.68,6446.39,14760.60,5297.70
10/01/14,1946.16,9382.03,6557.52,14805.40,5334.13
09/30/14,1972.29,9474.30,6622.72,14960.50,5292.81
09/29/14,1977.80,9422.91,6646.60,14976.90,5264.22
09/26/14,1982.85,9490.55,6649.39,15026.80,5313.42
09/25/14,1965.99,9510.01,6639.71,14893.60,5382.17
09/24/14,1998.30,9661.97,6706.27,15120.50,5375.77
09/23/14,1982.77,9595.03,6676.08,15125.70,5415.73
09/22/14,1994.29,9749.54,6773.63,15129.00,5362.95
09/19/14,2010.40,9799.26,6837.92,15265.40,5433.06
09/18/14,2011.36,9798.13,6819.29,15465.50,5415.83
09/17/14,2001.57,9661.50,6780.90,15458.90,5407.25
09/16/14,1998.98,9632.93,6792.24,15510.50,5445.36
09/15/14,1984.13,9659.63,6804.21,15482.60,5473.45
09/12/14,1985.54,9651.13,6806.96,15531.60,5531.14
09/11/14,1997.45,9691.28,6799.62,15534.30,5546.13
09/10/14,1995.69,9700.17,6830.11,15471.90,5574.28
09/09/14,1988.44,9710.70,6829.00,15536.80,5607.90
09/08/14,2001.54,9758.03,6834.77,15509.40,5576.97
09/05/14,2007.71,9747.02,6855.10,15569.90,5598.69
09/04/14,1997.65,9724.26,6877.97,15576.80,5631.26
09/03/14,2000.72,9626.49,6873.58,15657.60,5656.10
09/02/14,2002.28,9507.02,6829.17,15619.10,5658.51
08/29/14,2003.37,9470.17,6819.75,15625.70,5625.90
08/28/14,1996.74,9462.56,6805.80,15558.20,5624.41
08/27/14,2000.12,9569.71,6830.66,15602.70,5651.18
08/26/14,2000.02,9588.15,6822.76,15619.20,5637.62
08/25/14,1997.92,9510.14,6775.25,15598.70,5634.89
08/22/14,1988.40,9339.17,6775.25,15535.50,5645.61
08/21/14,1992.37,9401.53,6777.66,15556.10,5638.86
08/20/14,1986.51,9314.57,6755.48,15562.00,5634.60
08/19/14,1981.60,9334.28,6779.31,15477.20,5623.78
08/18/14,1971.74,9245.33,6741.25,15338.50,5587.10
08/15/14,1955.06,9092.60,6689.08,15304.20,5566.52
08/14/14,1955.18,9225.10,6685.26,15291.20,5548.47
08/13/14,1946.72,9198.88,6656.68,15262.70,5514.72
08/12/14,1933.75,9069.47,6632.42,15274.20,5530.32
08/11/14,1936.92,9180.74,6632.82,15261.60,5457.03
08/08/14,1931.59,9009.32,6567.36,15196.30,5435.31
08/07/14,1909.57,9038.97,6597.37,15118.40,5509.01
08/06/14,1920.24,9130.04,6636.16,15202.10,5511.99
08/05/14,1920.21,9189.74,6682.48,15187.70,5518.56
08/04/14,1938.99,9154.14,6677.52,15215.30,5540.88
08/01/14,1925.15,9210.08,6679.18,15215.30,5556.37
07/31/14,1930.67,9407.48,6730.11,15330.70,5632.91
07/30/14,1970.07,9593.68,6773.44,15524.80,5622.89
07/29/14,1969.95,9653.63,6807.75,15446.50,5588.44
07/28/14,1978.91,9598.17,6788.07,15445.20,5577.39
07/25/14,1978.34,9644.01,6791.55,15455.00,5583.51
07/24/14,1987.98,9794.06,6821.46,15394.50,5587.80
07/23/14,1987.01,9753.56,6798.15,15394.40,5576.74
07/22/14,1983.53,9734.33,6795.34,15315.10,5543.29
07/21/14,1973.63,9612.05,6728.44,15250.00,5539.94
07/18/14,1978.22,9720.02,6749.45,15266.60,5531.66
07/17/14,1958.12,9753.88,6738.32,15204.50,5522.43
07/16/14,1981.57,9859.27,6784.67,15226.30,5518.86
07/15/14,1973.28,9719.41,6710.45,15081.30,5511.30
07/14/14,1977.10,9783.01,6746.14,15171.20,5511.40
07/11/14,1967.57,9666.34,6690.17,15125.50,5486.79
07/10/14,1964.68,9659.13,6672.37,15114.50,5464.45
07/09/14,1972.83,9808.20,6718.04,15215.20,5452.48
07/08/14,1963.71,9772.67,6738.45,15137.20,5510.94
07/07/14,1977.65,9906.07,6823.51,15172.90,5518.90
07/03/14,1985.44,10029.40,6865.21,15207.10,5491.24
07/02/14,1974.62,9911.27,6816.37,15209.80,5455.40
07/01/14,1973.32,9902.41,6802.92,15146.00,5375.90
06/30/14,1960.23,9833.07,6743.94,15146.00,5395.75
06/27/14,1960.96,9815.17,6757.77,15094.30,5445.06
06/26/14,1957.22,9804.90,6735.12,15030.70,5464.32
06/25/14,1959.53,9867.75,6733.62,14974.70,5402.01
06/24/14,1949.98,9938.08,6787.07,14962.40,5432.78
06/23/14,1962.61,9920.92,6800.56,15105.60,5453.31
06/20/14,1962.87,9987.24,6825.20,15109.00,5419.48
06/19/14,1959.48,10004.00,6808.11,15112.20,5468.20
06/18/14,1956.98,9930.33,6778.56,15109.30,5382.72
06/17/14,1941.99,9920.32,6766.77,15055.90,5400.67
06/16/14,1937.78,9883.98,6754.64,15040.40,5412.31
06/13/14,1936.16,9912.87,6777.85,15001.60,5405.05
06/12/14,1930.11,9938.70,6843.11,14909.60,5428.80
06/11/14,1943.89,9949.81,6838.87,14892.10,5453.99
06/10/14,1950.79,10028.80,6873.55,14904.40,5469.65
06/09/14,1951.27,10008.60,6875.00,14871.20,5464.03
06/06/14,1949.44,9987.19,6858.21,14838.90,5464.03
06/05/14,1940.46,9947.83,6813.49,14800.20,5436.88
06/04/14,1927.88,9926.67,6818.63,14796.80,5444.83
06/03/14,1924.24,9919.74,6836.30,14734.70,5479.68
06/02/14,1924.97,9950.12,6864.10,14680.80,5518.46
05/30/14,1923.57,9943.27,6844.51,14604.20,5492.55
05/29/14,1920.03,9938.90,6871.29,14589.00,5519.47
05/28/14,1909.78,9939.17,6851.22,14611.00,5527.18
05/27/14,1911.91,9940.82,6844.94,14658.00,5511.70
05/23/14,1900.53,9768.01,6815.75,14708.10,5492.79
05/22/14,1892.49,9720.91,6820.56,14702.30,5479.93
05/21/14,1888.03,9697.87,6821.04,14649.90,5424.57
05/20/14,1872.83,9639.08,6802.00,14525.20,5420.35
05/19/14,1885.08,9659.39,6844.55,14514.70,5408.98
05/16/14,1877.86,9629.10,6855.81,14514.70,5479.04
05/15/14,1870.85,9656.05,6840.89,14588.90,5510.84
05/14/14,1888.53,9754.39,6878.49,14673.70,5496.50
05/13/14,1897.45,9754.43,6873.08,14679.80,5498.19
05/12/14,1896.65,9702.46,6851.75,14654.90,5448.44
05/09/14,1878.48,9581.45,6814.57,14534.10,5460.84
05/08/14,1875.63,9607.40,6839.25,14546.00,5476.77
05/07/14,1878.21,9521.30,6796.44,14656.40,5435.77
05/06/14,1867.72,9467.53,6798.56,14612.30,5481.38
05/05/14,1884.66,9529.50,6822.42,14697.00,5462.22
05/02/14,1881.14,9556.02,6822.42,14765.20,5458.06
05/01/14,1883.68,9603.23,6808.87,14664.10,5448.76
04/30/14,1883.95,9603.23,6780.03,14651.90,5489.07
04/29/14,1878.33,9584.12,6769.91,14583.10,5486.58
04/28/14,1869.43,9446.36,6700.16,14530.90,5536.07
04/25/14,1863.40,9401.55,6685.69,14533.60,5531.00
04/24/14,1878.61,9548.68,6703.00,14554.30,5531.00
04/23/14,1875.39,9544.19,6674.74,14533.40,5517.77
04/22/14,1879.55,9600.09,6681.76,14556.00,5479.31
04/21/14,1871.89,9409.71,6625.25,14493.70,5454.23
04/17/14,1864.85,9409.71,6625.25,14500.40,5454.23
04/16/14,1862.31,9317.82,6584.17,14446.50,5420.32
04/15/14,1842.98,9173.71,6541.61,14303.90,5388.16
04/14/14,1830.61,9339.17,6583.76,14284.40,5358.95
04/11/14,1815.69,9315.29,6561.70,14257.70,5428.65
04/10/14,1833.08,9454.54,6641.97,14308.00,5480.75
04/09/14,1872.18,9506.35,6635.61,14435.60,5463.78
04/08/14,1851.96,9490.79,6590.69,14372.50,5410.63
04/07/14,1845.04,9510.85,6622.84,14270.30,5413.73
04/04/14,1865.09,9695.77,6695.55,14393.10,5422.83
04/03/14,1888.77,9628.82,6649.14,14402.20,5409.89
04/02/14,1890.90,9623.36,6659.04,14459.10,5403.30
04/01/14,1885.52,9603.71,6652.61,14380.50,5389.17
03/31/14,1872.34,9555.91,6598.37,14335.30,5394.83
03/28/14,1857.62,9587.19,6615.58,14260.70,5366.94
03/27/14,1849.04,9451.21,6588.32,14178.80,5350.09
03/26/14,1852.56,9448.58,6605.30,14184.10,5376.75
03/25/14,1865.62,9338.40,6604.89,14299.50,5336.63
03/24/14,1857.44,9188.77,6520.39,14278.50,5346.89
03/21/14,1866.52,9342.94,6557.17,14335.80,5338.08
03/20/14,1872.01,9296.12,6542.44,14361.80,5294.00
03/19/14,1860.77,9277.05,6573.13,14334.00,5355.60
03/18/14,1872.25,9242.55,6605.28,14369.00,5344.56
03/17/14,1858.83,9180.89,6568.35,14231.90,5317.56
03/14/14,1841.13,9056.41,6527.89,14227.70,5329.40
03/13/14,1846.34,9017.79,6553.78,14245.10,5412.61
03/12/14,1868.20,9188.69,6620.90,14319.00,5384.20
03/11/14,1867.63,9307.79,6685.52,14267.20,5413.84
03/10/14,1877.17,9265.50,6689.45,14302.10,5411.52
03/07/14,1878.04,9350.75,6712.67,14299.10,5462.31
03/06/14,1877.03,9542.87,6788.49,14271.90,5448.70
03/05/14,1873.81,9542.02,6775.42,14304.20,5439.60
03/04/14,1873.91,9589.15,6823.77,14289.90,5414.80
03/03/14,1845.73,9358.89,6708.35,14212.70,5381.20
02/28/14,1859.45,9692.08,6809.70,14209.60,5404.82
02/27/14,1854.29,9588.33,6810.27,14214.70,5422.60
02/26/14,1845.16,9661.73,6799.15,14188.60,5430.10
02/25/14,1845.12,9699.35,6830.50,14189.00,5422.40
02/24/14,1847.61,9708.94,6865.86,14227.10,5448.90
02/21/14,1836.25,9656.95,6838.06,14205.70,5438.70
02/20/14,1839.78,9618.85,6812.99,14210.40,5427.60
02/19/14,1828.75,9660.05,6796.71,14119.70,5410.00
02/18/14,1840.76,9659.78,6796.43,14077.50,5396.20
02/14/14,1838.63,9662.40,6663.62,14054.80,5356.26
02/13/14,1829.83,9596.77,6659.42,14001.70,5321.50
02/12/14,1819.26,9540.00,6675.03,13900.50,5315.10
02/11/14,1819.75,9478.77,6672.66,13881.00,5269.80
02/10/14,1799.84,9289.86,6591.55,13794.20,5220.70
02/07/14,1797.02,9301.92,6571.68,13786.50,5166.53
02/06/14,1773.43,9256.58,6558.28,13713.40,5147.90
02/05/14,1751.64,9116.32,6457.89,13559.70,5085.30
02/04/14,1755.20,9127.91,6449.27,13504.50,5103.30
02/03/14,1741.89,9186.52,6465.66,13486.20,5155.40
01/31/14,1782.59,9306.48,6510.44,13694.90,5190.00
01/30/14,1794.19,9373.48,6538.45,13735.30,5194.30
01/29/14,1774.20,9336.73,6544.28,13643.20,5205.10
01/28/14,1792.50,9406.91,6572.33,13687.70,5197.50
01/27/14,1781.56,9349.22,6550.66,13582.30,5198.80
01/24/14,1790.29,9392.02,6663.74,13717.80,5240.93
01/23/14,1828.46,9631.04,6773.28,13933.00,5254.60
01/22/14,1844.86,9720.11,6826.33,13988.20,5311.10
01/21/14,1843.80,9730.12,6834.26,13951.80,5323.30
01/17/14,1838.70,9742.96,6829.30,13888.20,5305.87
01/16/14,1845.89,9717.71,6815.42,13831.60,5313.40
01/15/14,1848.38,9733.81,6819.86,13772.60,5260.30
01/14/14,1838.88,9540.51,6766.86,13692.40,5229.30
01/13/14,1819.20,9510.17,6757.15,13681.50,5270.00
01/10/14,1842.37,9473.24,6739.94,13747.50,5312.38
01/09/14,1838.13,9421.61,6691.34,13629.40,5313.40
01/08/14,1837.49,9497.84,6721.78,13614.60,5315.20
01/07/14,1837.88,9506.20,6755.45,13596.90,5329.80
01/06/14,1826.77,9428.00,6730.73,13495.50,5325.30
01/03/14,1831.37,9435.15,6730.67,13548.90,5350.10
01/02/14,1831.98,9400.04,6717.91,13594.20,5353.60
12/31/13,1848.36,9552.16,6749.09,13621.50,5352.20
