Date,US,Germany,UK,Canada,Australia
21-Aug-13,"1,642.80","8,285.41","6,390.84","12,573.10","5,072.70"
20-Aug-13,"1,652.35","8,300.03","6,453.46","12,670.10","5,080.10"
19-Aug-13,"1,646.06","8,366.29","6,465.73","12,588.00","5,093.30"
16-Aug-13,"1,655.83","8,391.94","6,499.99","12,736.90","5,113.86"
15-Aug-13,"1,661.32","8,376.29","6,483.34","12,704.50","5,110.30"
14-Aug-13,"1,685.39","8,438.12","6,587.43","12,639.30","5,159.50"
13-Aug-13,"1,694.16","8,415.76","6,611.94","12,642.20","5,158.10"
12-Aug-13,"1,689.47","8,359.25","6,574.34","12,594.30","5,116.20"
9-Aug-13,"1,691.42","8,338.31","6,583.39","12,542.10","5,055.21"
8-Aug-13,"1,697.48","8,318.32","6,529.68","12,552.90","5,040.70"
7-Aug-13,"1,690.91","8,260.48","6,511.21","12,412.70","5,036.10"
6-Aug-13,"1,697.37","8,299.73","6,604.21","12,469.30","5,048.60"
5-Aug-13,"1,707.14","8,398.38","6,619.58","12,603.30","5,093.50"
2-Aug-13,"1,709.67","8,406.94","6,647.87","12,603.30","5,116.76"
1-Aug-13,"1,706.87","8,410.73","6,681.98","12,594.00","5,102.10"
31-Jul-13,"1,685.73","8,275.97","6,621.06","12,486.60","5,053.60"
30-Jul-13,"1,685.96","8,271.02","6,570.95","12,581.80","5,081.50"
29-Jul-13,"1,685.33","8,259.03","6,560.25","12,669.00","5,028.40"
26-Jul-13,"1,691.65","8,244.91","6,554.79","12,647.90","5,042.03"
25-Jul-13,"1,690.25","8,298.98","6,587.95","12,669.10","5,041.20"
24-Jul-13,"1,685.94","8,379.11","6,620.43","12,672.30","5,018.20"
23-Jul-13,"1,692.39","8,314.23","6,597.44","12,745.40","5,038.50"
22-Jul-13,"1,695.53","8,331.06","6,623.17","12,758.40","5,027.20"
19-Jul-13,"1,692.09","8,331.57","6,630.67","12,685.10","4,972.09"
18-Jul-13,"1,689.37","8,337.09","6,634.36","12,628.90","4,968.50"
17-Jul-13,"1,680.91","8,254.72","6,571.93","12,568.80","4,987.00"
16-Jul-13,"1,676.26","8,201.05","6,556.35","12,516.90","4,985.10"
15-Jul-13,"1,682.50","8,234.81","6,586.11","12,528.40","4,980.90"
12-Jul-13,"1,680.19","8,212.77","6,544.94","12,462.20","4,973.89"
11-Jul-13,"1,675.02","8,158.80","6,543.41","12,493.30","5,003.00"
10-Jul-13,"1,652.62","8,066.48","6,504.96","12,306.90","4,953.80"
9-Jul-13,"1,652.32","8,057.75","6,513.08","12,297.10","4,925.30"
8-Jul-13,"1,640.46","7,968.54","6,450.07","12,208.90","4,874.90"
5-Jul-13,"1,631.89","7,806.00","6,375.52","12,134.90","4,841.75"
3-Jul-13,"1,615.41","7,829.32","6,229.87","12,145.70","4,788.60"
2-Jul-13,"1,614.08","7,910.77","6,303.94","12,178.40","4,760.00"
1-Jul-13,"1,614.96","7,983.92","6,307.78","12,129.10","4,771.50"
28-Jun-13,"1,606.28","7,959.22","6,215.47","12,129.10","4,802.59"
27-Jun-13,"1,613.20","7,990.75","6,243.40","12,005.80","4,811.00"
26-Jun-13,"1,603.26","7,940.99","6,165.48","11,951.90","4,795.60"
25-Jun-13,"1,588.03","7,811.30","6,101.91","12,005.40","4,738.60"
24-Jun-13,"1,573.09","7,692.45","6,029.10","11,836.90","4,682.60"
21-Jun-13,"1,592.43","7,789.24","6,116.17","11,995.70","4,738.80"
20-Jun-13,"1,588.19","7,928.48","6,159.51","11,968.60","4,745.00"
19-Jun-13,"1,628.93","8,197.08","6,348.82","12,268.30","4,765.80"
18-Jun-13,"1,651.81","8,229.51","6,374.21","12,367.50","4,845.30"
17-Jun-13,"1,639.04","8,215.73","6,330.49","12,288.90","4,775.80"
14-Jun-13,"1,626.73","8,127.96","6,308.26","12,187.40","4,791.76"
13-Jun-13,"1,636.36","8,095.39","6,304.63","12,277.10","4,759.90"
12-Jun-13,"1,612.52","8,143.27","6,299.45","12,109.90","4,664.30"
11-Jun-13,"1,626.13","8,222.46","6,340.08","12,223.60","4,723.40"
10-Jun-13,"1,642.81","8,307.69","6,400.45","12,382.70","4,746.40"
7-Jun-13,"1,643.38","8,254.68","6,411.99","12,373.30","4,737.70"
6-Jun-13,"1,622.56","8,098.81","6,336.11","12,409.30","4,735.10"
5-Jun-13,"1,608.90","8,196.18","6,419.31","12,443.70","4,835.21"
4-Jun-13,"1,631.38","8,295.96","6,558.58","12,594.00","4,900.81"
3-Jun-13,"1,640.42","8,285.80","6,525.12","12,609.80","4,888.31"
31-May-13,"1,630.74","8,348.84","6,583.09","12,650.40","4,926.57"
30-May-13,"1,654.41","8,400.20","6,656.99","12,746.50","4,930.68"
29-May-13,"1,648.36","8,336.58","6,627.17","12,732.60","4,974.73"
28-May-13,"1,660.06","8,480.87","6,762.01","12,750.50","4,970.65"
24-May-13,"1,649.60","8,305.32","6,654.34","12,667.20","4,983.50"
23-May-13,"1,650.51","8,351.98","6,696.79","12,658.10","5,062.45"
22-May-13,"1,655.35","8,530.89","6,840.27","12,752.50","5,165.36"
21-May-13,"1,669.16","8,472.20","6,803.87","12,742.40","5,180.06"
20-May-13,"1,666.29","8,455.83","6,755.63","12,613.00","5,209.03"
17-May-13,"1,667.47","8,398.00","6,723.06","12,613.00","5,180.77"
16-May-13,"1,650.47","8,369.87","6,687.80","12,507.60","5,165.66"
15-May-13,"1,658.78","8,362.42","6,693.55","12,473.70","5,191.66"
14-May-13,"1,650.34","8,339.11","6,686.06","12,577.00","5,220.99"
13-May-13,"1,633.77","8,279.29","6,631.76","12,529.50","5,210.34"
10-May-13,"1,633.70","8,278.59","6,624.98","12,589.10","5,206.09"
9-May-13,"1,626.67","8,262.55","6,592.74","12,543.90","5,198.38"
8-May-13,"1,632.69","8,249.71","6,583.48","12,585.00","5,199.75"
7-May-13,"1,625.96","8,181.78","6,557.30","12,464.10","5,143.73"
6-May-13,"1,617.50","8,112.08","6,521.46","12,453.90","5,156.20"
3-May-13,"1,614.42","8,122.29","6,521.46","12,438.00","5,129.50"
2-May-13,"1,597.59","7,961.71","6,460.71","12,379.60","5,129.97"
1-May-13,"1,582.70","7,913.71","6,451.29","12,321.30","5,166.18"
30-Apr-13,"1,597.57","7,913.71","6,430.12","12,456.50","5,191.22"
29-Apr-13,"1,593.61","7,873.50","6,458.02","12,312.70","5,125.81"
26-Apr-13,"1,582.24","7,814.76","6,426.42","12,220.20","5,097.51"
25-Apr-13,"1,585.16","7,832.86","6,442.59","12,329.50","5,102.43"
24-Apr-13,"1,578.79","7,759.03","6,431.76","12,270.40","5,102.43"
23-Apr-13,"1,578.78","7,658.21","6,406.12","12,090.90","5,016.23"
22-Apr-13,"1,562.50","7,478.11","6,280.62","12,090.70","4,966.55"
19-Apr-13,"1,555.25","7,459.96","6,286.59","12,065.50","4,931.91"
18-Apr-13,"1,541.61","7,473.73","6,243.67","11,996.30","4,924.42"
17-Apr-13,"1,552.01","7,503.03","6,244.21","11,947.30","5,004.56"
16-Apr-13,"1,574.57","7,682.58","6,304.58","12,119.90","4,950.85"
15-Apr-13,"1,552.36","7,712.63","6,343.60","12,004.90","4,967.91"
12-Apr-13,"1,588.85","7,744.77","6,384.39","12,337.60","5,013.53"
11-Apr-13,"1,593.37","7,871.63","6,416.14","12,481.40","5,007.07"
10-Apr-13,"1,587.73","7,810.63","6,387.37","12,534.90","4,995.00"
9-Apr-13,"1,568.61","7,637.51","6,313.21","12,484.00","4,963.20"
8-Apr-13,"1,563.07","7,662.64","6,276.94","12,344.60","4,960.80"
5-Apr-13,"1,553.28","7,658.75","6,249.78","12,331.90","4,891.43"
4-Apr-13,"1,559.98","7,817.39","6,344.12","12,363.00","4,913.48"
3-Apr-13,"1,553.69","7,874.75","6,420.28","12,422.10","4,957.68"
2-Apr-13,"1,570.25","7,943.87","6,490.66","12,682.10","4,985.51"
1-Apr-13,"1,562.17","7,795.31","6,411.74","12,695.10","4,966.50"
28-Mar-13,"1,569.19","7,795.31","6,411.74","12,749.90","4,966.50"
27-Mar-13,"1,562.85","7,789.09","6,387.56","12,699.70","4,994.99"
26-Mar-13,"1,563.77","7,879.67","6,399.37","12,706.40","4,950.25"
25-Mar-13,"1,551.69","7,870.90","6,378.38","12,680.70","4,990.20"
22-Mar-13,"1,556.89","7,911.35","6,392.76","12,757.40","4,967.26"
21-Mar-13,"1,545.80","7,932.51","6,388.55","12,747.90","4,959.41"
20-Mar-13,"1,558.71","8,001.97","6,432.70","12,826.50","4,967.35"
19-Mar-13,"1,548.34","7,947.79","6,441.32","12,773.90","4,987.40"
18-Mar-13,"1,552.10","8,010.70","6,457.92","12,781.80","5,015.40"
15-Mar-13,"1,560.70","8,042.85","6,489.65","12,830.00","5,120.24"
14-Mar-13,"1,563.23","8,058.37","6,529.41","12,799.90","5,032.22"
13-Mar-13,"1,554.52","7,970.91","6,481.50","12,744.10","5,092.40"
12-Mar-13,"1,552.48","7,966.12","6,510.62","12,878.60","5,117.87"
11-Mar-13,"1,556.22","7,984.29","6,503.63","12,858.50","5,146.90"
8-Mar-13,"1,551.18","7,986.47","6,483.58","12,835.60","5,123.44"
7-Mar-13,"1,544.26","7,939.77","6,439.16","12,826.50","5,118.90"
6-Mar-13,"1,541.46","7,919.33","6,427.64","12,832.00","5,123.30"
5-Mar-13,"1,539.79","7,870.31","6,431.95","12,736.00","5,099.20"
4-Mar-13,"1,525.20","7,691.68","6,345.63","12,707.40","5,028.10"
1-Mar-13,"1,518.20","7,708.16","6,378.60","12,773.10","5,086.13"
28-Feb-13,"1,514.68","7,741.70","6,360.81","12,821.80","5,090.40"
27-Feb-13,"1,515.99","7,675.83","6,325.88","12,732.40","5,054.50"
26-Feb-13,"1,496.94","7,597.11","6,270.44","12,660.40","5,017.50"
25-Feb-13,"1,487.85","7,773.19","6,355.37","12,650.90","5,029.30"
22-Feb-13,"1,515.60","7,661.91","6,335.70","12,701.60","5,018.15"
21-Feb-13,"1,502.42","7,583.57","6,291.54","12,640.00","4,981.40"
20-Feb-13,"1,511.95","7,728.90","6,395.37","12,714.00","5,098.71"
19-Feb-13,"1,530.94","7,752.45","6,379.07","12,810.20","5,088.90"
15-Feb-13,"1,519.79","7,593.51","6,328.26","12,686.60","5,033.92"
14-Feb-13,"1,521.38","7,631.19","6,327.36","12,721.80","5,030.80"
13-Feb-13,"1,520.33","7,711.89","6,359.11","12,775.30","5,003.70"
12-Feb-13,"1,519.43","7,660.19","6,338.38","12,789.00","4,977.50"
11-Feb-13,"1,517.01","7,633.74","6,277.06","12,748.20","4,963.50"
8-Feb-13,"1,517.93","7,652.14","6,263.93","12,801.20","4,971.30"
7-Feb-13,"1,509.39","7,590.85","6,228.42","12,755.90","4,935.60"
6-Feb-13,"1,512.12","7,581.18","6,295.34","12,761.60","4,922.90"
5-Feb-13,"1,511.29","7,664.66","6,282.76","12,745.70","4,902.20"
4-Feb-13,"1,495.71","7,638.23","6,246.84","12,717.60","4,891.20"
1-Feb-13,"1,513.17","7,833.39","6,347.24","12,768.80","4,921.10"
31-Jan-13,"1,498.11","7,776.05","6,276.88","12,685.20","4,888.40"
30-Jan-13,"1,501.96","7,811.31","6,323.11","12,794.40","4,894.00"
29-Jan-13,"1,507.84","7,848.57","6,339.19","12,830.60","4,893.50"
28-Jan-13,"1,500.18","7,833.00","6,294.41","12,815.90","4,850.30"
25-Jan-13,"1,502.96","7,857.97","6,284.45","12,816.60","4,835.17"
24-Jan-13,"1,494.82","7,748.13","6,264.91","12,823.60","4,821.70"
23-Jan-13,"1,494.81","7,707.54","6,197.64","12,794.00","4,785.20"
22-Jan-13,"1,492.56","7,696.21","6,179.17","12,824.60","4,791.10"
18-Jan-13,"1,485.98","7,702.23","6,154.41","12,725.70","4,771.23"
17-Jan-13,"1,480.94","7,735.46","6,132.36","12,674.70","4,763.20"
16-Jan-13,"1,472.63","7,691.13","6,103.98","12,608.80","4,740.80"
15-Jan-13,"1,472.34","7,675.91","6,117.31","12,642.00","4,720.10"
14-Jan-13,"1,470.68","7,729.52","6,107.86","12,603.10","4,718.10"
11-Jan-13,"1,472.05","7,715.53","6,121.58","12,602.20","4,709.49"
10-Jan-13,"1,472.12","7,708.47","6,101.51","12,599.70","4,723.40"
9-Jan-13,"1,461.02","7,720.47","6,098.65","12,522.20","4,708.40"
8-Jan-13,"1,457.15","7,695.83","6,053.63","12,504.80","4,693.80"
7-Jan-13,"1,461.89","7,732.66","6,064.58","12,499.50","4,723.80"
4-Jan-13,"1,466.47","7,776.37","6,089.84","12,540.80","4,723.78"
3-Jan-13,"1,459.37","7,756.44","6,047.34","12,470.40","4,735.80"
2-Jan-13,"1,462.42","7,778.78","6,027.37","12,540.80","4,715.80"
31-Dec-12,"1,426.19","7,612.39","5,897.81","12,433.50","4,648.95"
28-Dec-12,"1,402.43","7,612.39","5,925.37","12,316.10","4,671.30"
27-Dec-12,"1,418.10","7,655.88","5,954.30","12,373.80","4,652.70"
26-Dec-12,"1,419.83","7,636.23","5,954.18","12,370.80","4,635.80"
24-Dec-12,"1,426.66","7,636.23","5,954.18","12,370.80","4,635.19"
21-Dec-12,"1,430.15","7,636.23","5,939.99","12,385.70","4,623.58"
20-Dec-12,"1,443.69","7,672.10","5,958.34","12,388.70","4,636.90"
19-Dec-12,"1,435.81","7,668.50","5,961.59","12,403.60","4,618.30"
18-Dec-12,"1,446.79","7,653.58","5,935.90","12,334.30","4,606.70"
17-Dec-12,"1,430.36","7,604.94","5,912.15","12,281.40","4,584.80"
14-Dec-12,"1,413.58","7,596.47","5,921.76","12,296.70","4,583.11"
13-Dec-12,"1,419.45","7,581.98","5,929.61","12,289.20","4,581.40"
12-Dec-12,"1,428.48","7,614.79","5,945.85","12,353.10","4,584.90"
11-Dec-12,"1,427.84","7,589.75","5,924.97","12,282.40","4,585.10"
10-Dec-12,"1,418.55","7,530.92","5,921.63","12,230.50","4,564.90"
7-Dec-12,"1,418.07","7,517.80","5,914.40","12,159.60","4,551.76"
6-Dec-12,"1,413.94","7,534.54","5,901.42","12,151.10","4,515.80"
5-Dec-12,"1,409.28","7,454.55","5,892.08","12,157.30","4,527.20"
4-Dec-12,"1,407.05","7,435.12","5,869.04","12,137.20","4,501.30"
3-Dec-12,"1,409.46","7,435.21","5,871.24","12,169.70","4,525.30"
30-Nov-12,"1,416.18","7,405.50","5,866.82","12,239.40","4,506.04"
29-Nov-12,"1,415.95","7,400.96","5,870.30","12,202.90","4,484.40"
28-Nov-12,"1,409.93","7,343.41","5,803.28","12,140.30","4,447.31"
27-Nov-12,"1,398.94","7,332.33","5,799.71","12,111.60","4,451.70"
26-Nov-12,"1,406.29","7,292.03","5,786.72","12,185.00","4,430.70"
23-Nov-12,"1,409.15","7,309.13","5,819.14","12,213.20","4,413.01"
21-Nov-12,"1,391.03","7,184.71","5,752.03","12,100.10","4,375.40"
20-Nov-12,"1,387.81","7,172.99","5,748.10","12,046.30","4,386.90"
19-Nov-12,"1,386.89","7,123.84","5,737.66","12,040.40","4,375.30"
16-Nov-12,"1,359.88","6,950.53","5,605.59","11,877.70","4,336.85"
15-Nov-12,"1,353.33","7,043.42","5,677.75","11,811.40","4,350.90"
14-Nov-12,"1,355.49","7,101.92","5,722.01","11,929.80","4,375.90"
13-Nov-12,"1,374.53","7,169.12","5,786.25","12,134.70","4,384.30"
9-Nov-12,"1,379.85","7,163.50","5,769.68","12,196.80","4,462.02"
8-Nov-12,"1,377.51","7,204.96","5,776.05","12,191.00","4,473.00"
7-Nov-12,"1,394.53","7,232.83","5,791.63","12,230.60","4,491.60"
6-Nov-12,"1,428.39","7,377.76","5,884.90","12,361.20","4,488.20"
5-Nov-12,"1,417.26","7,326.47","5,839.06","12,352.80","4,474.20"
2-Nov-12,"1,414.20","7,363.85","5,868.55","12,380.40","4,460.05"
1-Nov-12,"1,427.59","7,335.67","5,861.92","12,499.80","4,457.65"
31-Oct-12,"1,412.16","7,260.63","5,782.70","12,422.90","4,517.00"
30-Oct-12,"1,411.94","7,284.40","5,849.90","12,377.00","4,485.69"
29-Oct-12,"1,411.94","7,203.16","5,795.10","12,312.80","4,476.86"
26-Oct-12,"1,411.94","7,231.85","5,806.71","12,300.30","4,472.38"
25-Oct-12,"1,412.97","7,200.23","5,805.05","12,300.20","4,510.50"
24-Oct-12,"1,408.75","7,192.85","5,804.78","12,195.00","4,505.82"
23-Oct-12,"1,413.11","7,173.69","5,797.91","12,225.80","4,543.07"
22-Oct-12,"1,433.82","7,328.05","5,882.91","12,403.50","4,541.00"
19-Oct-12,"1,433.19","7,380.64","5,896.15","12,416.00","4,571.07"
18-Oct-12,"1,457.34","7,437.23","5,917.05","12,466.10","4,559.44"
17-Oct-12,"1,460.91","7,394.55","5,910.91","12,461.30","4,528.21"
16-Oct-12,"1,454.92","7,376.27","5,870.54","12,407.70","4,491.50"
15-Oct-12,"1,440.13","7,261.25","5,805.61","12,230.00","4,483.43"
12-Oct-12,"1,428.59","7,232.49","5,793.32","12,202.00","4,486.58"
11-Oct-12,"1,432.84","7,281.70","5,829.75","12,234.00","4,483.53"
10-Oct-12,"1,432.56","7,205.23","5,776.71","12,212.40","4,490.74"
9-Oct-12,"1,441.48","7,234.53","5,810.25","12,273.60","4,505.35"
5-Oct-12,"1,460.93","7,397.87","5,871.02","12,419.00","4,494.38"
4-Oct-12,"1,461.40","7,305.21","5,827.78","12,447.70","4,452.35"
3-Oct-12,"1,450.99","7,322.08","5,825.81","12,359.50","4,438.56"
2-Oct-12,"1,445.75","7,305.86","5,809.45","12,391.20","4,432.98"
1-Oct-12,"1,444.49","7,326.73","5,820.45","12,370.20","4,388.62"
28-Sep-12,"1,440.67","7,216.15","5,742.07","12,317.50","4,387.02"
27-Sep-12,"1,447.15","7,290.02","5,779.42","12,338.90","4,384.17"
26-Sep-12,"1,433.32","7,276.51","5,768.09","12,232.90","4,361.60"
25-Sep-12,"1,441.59","7,425.11","5,859.71","12,257.20","4,372.86"
24-Sep-12,"1,456.89","7,413.16","5,838.84","12,313.50","4,385.47"
21-Sep-12,"1,460.15","7,451.62","5,852.62","12,383.60","4,408.29"
20-Sep-12,"1,460.26","7,389.49","5,854.64","12,409.30","4,397.23"
19-Sep-12,"1,461.05","7,390.76","5,888.48","12,436.20","4,418.36"
18-Sep-12,"1,459.32","7,347.69","5,868.16","12,422.70","4,394.73"
17-Sep-12,"1,461.19","7,403.69","5,893.52","12,446.90","4,402.53"
14-Sep-12,"1,465.77","7,412.13","5,915.55","12,499.50","4,389.96"
13-Sep-12,"1,459.99","7,310.32","5,819.92","12,360.20","4,339.42"
12-Sep-12,"1,436.56","7,343.53","5,782.08","12,232.60","4,361.25"
11-Sep-12,"1,433.56","7,310.11","5,792.19","12,220.50","4,325.79"
10-Sep-12,"1,429.08","7,213.70","5,793.20","12,215.40","4,333.77"
7-Sep-12,"1,437.92","7,214.50","5,794.80","12,268.00","4,325.84"
6-Sep-12,"1,432.12","7,167.33","5,777.34","12,139.70","4,312.89"
5-Sep-12,"1,403.44","6,964.69","5,657.86","11,990.10","4,278.77"
4-Sep-12,"1,404.94","6,932.58","5,672.01","11,941.70","4,303.51"
31-Aug-12,"1,406.58","6,970.79","5,711.48","11,949.30","4,316.11"
30-Aug-12,"1,399.48","6,895.49","5,719.45","11,886.70","4,315.67"
29-Aug-12,"1,410.49","7,010.57","5,743.53","12,009.80","4,356.44"
28-Aug-12,"1,409.30","7,002.68","5,775.71","12,009.90","4,359.38"
27-Aug-12,"1,410.44","7,047.45","5,776.60","12,048.80","4,343.70"
24-Aug-12,"1,411.13","6,971.07","5,776.60","12,082.20","4,348.99"
23-Aug-12,"1,402.08","6,949.57","5,776.60","12,062.50","4,383.70"
22-Aug-12,"1,413.49","7,017.75","5,774.20","12,119.00","4,376.04"
21-Aug-12,"1,413.17","7,089.32","5,857.52","12,116.90","4,383.38"
20-Aug-12,"1,418.13","7,033.68","5,824.37","12,076.00","4,364.29"
17-Aug-12,"1,418.16","7,040.88","5,852.42","12,089.90","4,370.10"
16-Aug-12,"1,415.51","6,996.29","5,834.51","12,032.60","4,330.17"
15-Aug-12,"1,405.53","6,946.80","5,833.04","11,905.40","4,281.22"
14-Aug-12,"1,403.93","6,974.39","5,864.78","11,853.60","4,292.17"
13-Aug-12,"1,404.11","6,909.68","5,831.88","11,838.30","4,283.29"
10-Aug-12,"1,405.87","6,944.56","5,847.11","11,890.90","4,277.30"
9-Aug-12,"1,402.80","6,964.99","5,851.51","11,858.10","4,308.27"
8-Aug-12,"1,402.22","6,966.15","5,845.92","11,781.00","4,312.56"
7-Aug-12,"1,401.35","6,967.95","5,841.24","11,863.50","4,291.56"
6-Aug-12,"1,394.23","6,918.72","5,808.77","11,662.60","4,272.59"
3-Aug-12,"1,390.99","6,865.66","5,787.28","11,662.60","4,221.48"
2-Aug-12,"1,365.00","6,606.09","5,662.30","11,506.50","4,269.54"
1-Aug-12,"1,375.32","6,754.46","5,712.82","11,618.50","4,262.76"
31-Jul-12,"1,379.32","6,772.26","5,635.28","11,664.70","4,269.15"
30-Jul-12,"1,385.30","6,774.06","5,693.63","11,757.90","4,245.71"
27-Jul-12,"1,385.97","6,689.40","5,627.21","11,766.40","4,209.77"
26-Jul-12,"1,360.02","6,582.96","5,573.16","11,639.80","4,147.73"
25-Jul-12,"1,337.89","6,406.52","5,498.32","11,492.50","4,123.95"
24-Jul-12,"1,338.31","6,390.41","5,499.23","11,467.00","4,133.23"
23-Jul-12,"1,350.52","6,419.33","5,533.87","11,545.50","4,128.94"
20-Jul-12,"1,362.66","6,630.02","5,651.77","11,622.90","4,199.12"
19-Jul-12,"1,376.51","6,758.39","5,714.19","11,665.70","4,206.69"
18-Jul-12,"1,372.78","6,684.42","5,685.77","11,579.20","4,123.60"
17-Jul-12,"1,363.67","6,577.64","5,629.09","11,571.20","4,140.80"
16-Jul-12,"1,353.64","6,565.72","5,662.43","11,521.20","4,105.10"
13-Jul-12,"1,356.78","6,557.10","5,666.13","11,514.50","4,082.25"
12-Jul-12,"1,334.76","6,419.35","5,608.25","11,425.50","4,067.97"
11-Jul-12,"1,341.45","6,453.85","5,664.48","11,544.60","4,096.54"
10-Jul-12,"1,341.47","6,438.33","5,664.07","11,512.20","4,098.02"
9-Jul-12,"1,352.46","6,387.57","5,627.33","11,634.70","4,118.27"
6-Jul-12,"1,354.68","6,410.11","5,662.63","11,660.00","4,157.81"
5-Jul-12,"1,367.58","6,535.56","5,692.63","11,817.00","4,169.19"
3-Jul-12,"1,374.02","6,578.21","5,687.73","11,848.80","4,127.22"
2-Jul-12,"1,365.51","6,496.08","5,640.64","11,596.60","4,133.00"
29-Jun-12,"1,362.16","6,416.28","5,571.15","11,596.60","4,094.63"
28-Jun-12,"1,329.04","6,149.91","5,493.06","11,424.70","4,044.84"
27-Jun-12,"1,331.85","6,228.99","5,523.92","11,410.90","4,043.17"
26-Jun-12,"1,319.99","6,136.69","5,446.96","11,334.40","4,013.30"
25-Jun-12,"1,313.72","6,132.39","5,450.65","11,330.40","4,027.81"
22-Jun-12,"1,335.02","6,263.25","5,513.69","11,435.50","4,048.21"
21-Jun-12,"1,325.51","6,343.13","5,566.36","11,408.30","4,087.57"
20-Jun-12,"1,355.69","6,392.13","5,622.29","11,759.30","4,132.44"
19-Jun-12,"1,357.98","6,363.36","5,586.31","11,788.40","4,123.33"
18-Jun-12,"1,344.78","6,248.20","5,491.09","11,601.10","4,136.90"
15-Jun-12,"1,342.84","6,229.41","5,478.81","11,524.90","4,057.33"
14-Jun-12,"1,329.10","6,138.61","5,467.05","11,466.40","4,042.24"
13-Jun-12,"1,314.88","6,152.49","5,483.81","11,497.90","4,063.79"
12-Jun-12,"1,324.18","6,161.24","5,473.74","11,497.30","4,072.88"
11-Jun-12,"1,308.93","6,141.05","5,432.37","11,401.80","4,072.90"
8-Jun-12,"1,325.66","6,130.82","5,435.08","11,500.60","4,063.70"
7-Jun-12,"1,314.99","6,144.22","5,447.79","11,592.10","4,108.57"
6-Jun-12,"1,315.13","6,093.99","5,384.11","11,633.40","4,055.29"
5-Jun-12,"1,285.50","5,969.40","5,260.19","11,507.70","4,043.69"
4-Jun-12,"1,278.18","5,978.23","5,260.19","11,335.80","3,985.03"
1-Jun-12,"1,278.04","6,050.29","5,260.19","11,361.20","4,063.88"
31-May-12,"1,310.33","6,264.38","5,320.86","11,513.20","4,076.26"
30-May-12,"1,313.32","6,280.80","5,297.28","11,433.20","4,094.23"
29-May-12,"1,332.42","6,396.84","5,391.14","11,609.30","4,114.41"
25-May-12,"1,317.82","6,339.94","5,351.53","11,576.50","4,029.25"
24-May-12,"1,320.68","6,315.89","5,350.05","11,566.10","4,055.85"
23-May-12,"1,318.86","6,285.75","5,266.41","11,564.80","4,067.03"
22-May-12,"1,316.63","6,435.60","5,403.28","11,451.80","4,121.00"
21-May-12,"1,315.99","6,331.04","5,304.48","11,280.60","4,073.62"
18-May-12,"1,295.22","6,271.22","5,267.62","11,280.60","4,046.46"
17-May-12,"1,304.86","6,308.96","5,338.38","11,330.70","4,157.41"
16-May-12,"1,324.80","6,384.26","5,405.25","11,326.10","4,165.53"
15-May-12,"1,330.66","6,401.06","5,437.62","11,343.00","4,266.28"
14-May-12,"1,338.35","6,451.97","5,465.52","11,488.50","4,296.99"
11-May-12,"1,353.39","6,579.93","5,575.52","11,694.70","4,285.07"
10-May-12,"1,357.99","6,518.00","5,543.95","11,736.20","4,295.55"
9-May-12,"1,354.58","6,475.31","5,530.05","11,675.00","4,275.08"
8-May-12,"1,363.72","6,444.74","5,554.55","11,704.70","4,314.35"
7-May-12,"1,369.58","6,569.48","5,655.06","11,860.70","4,301.29"
4-May-12,"1,369.10","6,561.47","5,655.06","11,871.20","4,396.04"
3-May-12,"1,391.57","6,694.44","5,766.55","12,014.90","4,428.96"
2-May-12,"1,402.31","6,710.77","5,758.11","12,230.10","4,435.91"
1-May-12,"1,405.82","6,761.19","5,812.23","12,332.80","4,429.51"
30-Apr-12,"1,397.91","6,761.19","5,737.78","12,292.70","4,396.58"
27-Apr-12,"1,403.36","6,801.32","5,777.11","12,237.80","4,362.05"
26-Apr-12,"1,399.98","6,739.90","5,748.72","12,145.90","4,375.20"
25-Apr-12,"1,390.69","6,704.50","5,718.89","12,111.10","4,360.45"
24-Apr-12,"1,371.97","6,590.41","5,709.49","11,980.10","4,360.45"
23-Apr-12,"1,366.94","6,523.00","5,665.57","11,989.00","4,352.43"
20-Apr-12,"1,378.53","6,750.12","5,772.15","12,147.30","4,366.50"
19-Apr-12,"1,376.92","6,671.22","5,744.55","12,153.70","4,362.73"
18-Apr-12,"1,385.14","6,732.03","5,745.29","12,128.90","4,348.66"
17-Apr-12,"1,390.78","6,801.00","5,766.95","12,136.90","4,288.79"
16-Apr-12,"1,369.57","6,625.19","5,666.28","12,037.60","4,302.34"
13-Apr-12,"1,370.26","6,583.90","5,651.79","12,040.40","4,323.31"
12-Apr-12,"1,387.57","6,743.24","5,710.46","12,214.70","4,280.64"
11-Apr-12,"1,368.71","6,674.73","5,634.74","12,026.80","4,246.13"
10-Apr-12,"1,358.59","6,606.43","5,595.55","11,935.30","4,292.26"
9-Apr-12,"1,382.20","6,775.26","5,723.67","12,018.50","4,319.85"
6-Apr-12,"1,398.08","6,775.26","5,723.67","12,103.10","4,319.85"
5-Apr-12,"1,398.08","6,775.26","5,723.67","12,103.10","4,319.85"
4-Apr-12,"1,398.96","6,784.06","5,703.77","12,178.70","4,333.86"
3-Apr-12,"1,413.38","6,982.28","5,838.34","12,323.60","4,337.04"
2-Apr-12,"1,419.04","7,056.65","5,874.89","12,507.10","4,329.27"
30-Mar-12,"1,408.47","6,946.83","5,768.45","12,392.20","4,335.24"
