date,us,germany,uk,australia,canada
2015-06-05,2092.83,11197.2,6804.6,14957.2,5498.46
2015-06-04,2095.84,11340.6,6859.24,15019.4,5504.3
2015-06-03,2114.07,11419.6,6950.46,15154.7,5583.58
2015-06-02,2109.6,11328.8,6928.27,15104.7,5636.01
2015-06-01,2111.73,11436,6953.58,15074.1,5735.4
2015-05-29,2107.39,11413.8,6984.43,15014.1,5777.16
2015-05-28,2120.79,11677.6,7040.92,15107,5713.09
2015-05-27,2123.48,11771.1,7033.33,15110.5,5725.25
2015-05-26,2104.2,11625.1,6948.99,15050.8,5773.38
2015-05-22,2126.06,11815,7031.72,15200.8,5664.74
2015-05-21,2130.82,11864.6,7013.47,15203.6,5662.27
2015-05-20,2125.85,11848.5,7007.26,15072.8,5610.3
2015-05-19,2127.83,11853.3,6995.1,15121,5615.5
2015-05-18,2129.2,11594.3,6968.87,15108.1,5659.17
2015-05-15,2122.73,11447,6960.49,15108.1,5735.49
2015-05-14,2121.1,11559.8,6973.04,15028.1,5696.57
2015-05-13,2098.48,11351.5,6949.63,14980.7,5715.15
2015-05-12,2099.12,11472.4,6933.8,15043.2,5674.74
2015-05-11,2105.33,11673.4,7029.85,15152.6,5625.24
2015-05-08,2116.1,11709.7,7046.82,15170,5634.56
2015-05-07,2088,11408,6886.95,15088.8,5645.69
2015-05-06,2080.15,11350.2,6933.74,15023.9,5692.16
2015-05-05,2089.46,11327.7,6927.58,15173.9,5826.52
2015-05-04,2114.49,11619.9,6985.95,15367.5,5827.54
2015-05-01,2108.29,11454.4,6985.95,15339.8,5814.4
2015-04-30,2085.51,11454.4,6960.63,15224.5,5789.98
2015-04-29,2106.85,11432.7,6946.28,15347.3,5838.58
2015-04-28,2114.76,11811.7,7030.53,15346.1,5948.54
2015-04-27,2108.92,12039.2,7103.98,15344.1,5982.69
2015-04-24,2117.69,11810.9,7070.7,15408.3,5933.29
2015-04-23,2112.93,11723.6,7053.67,15392.4,5844.77
2015-04-22,2107.96,11867.4,7028.24,15304.8,5837.49
2015-04-21,2097.29,11939.6,7062.93,15346.4,5872.34
2015-04-20,2100.4,11891.9,7052.13,15412.6,5833.12
2015-04-17,2081.18,11688.7,6994.63,15360.5,5877.87
2015-04-16,2104.99,11998.9,7060.45,15386.8,5947.47
2015-04-15,2106.63,12231.3,7096.78,15450.9,5908.42
2015-04-14,2095.84,12227.6,7075.26,15389.3,5946.55
2015-04-13,2092.43,12338.7,7064.3,15383.6,5960.27
2015-04-10,2102.06,12374.7,7089.77,15388.4,5968.37
2015-04-09,2091.18,12166.4,7015.36,15326.3,5932.22
2015-04-08,2081.9,12035.9,6937.41,15213.6,5960.73
2015-04-07,2076.33,12123.5,6961.77,15188.8,5925.97
2015-04-06,2080.62,11967.4,6833.46,15100.7,5898.58
2015-04-03,2066.96,11967.4,6833.46,15026.6,5898.58
2015-04-02,2066.96,11967.4,6833.46,15026.6,5898.58
2015-04-01,2059.69,12001.4,6809.5,14942.5,5860.75
2015-03-31,2067.89,11966.2,6773.04,14902.4,5891.51
2015-03-30,2086.24,12086,6891.43,14908.4,5846.09
2015-03-27,2061.02,11868.3,6855.02,14812.4,5919.94
2015-03-26,2056.15,11843.7,6895.33,14869.8,5879.06
2015-03-25,2061.05,11865.3,6990.97,14929.4,5973.31
2015-03-24,2091.5,12005.7,7019.68,15081.3,5969.08
2015-03-23,2104.42,11895.8,7037.67,14957.2,5956.14
2015-03-20,2108.1,12039.4,7022.51,14942.4,5975.49
2015-03-19,2089.27,11899.4,6962.32,14873.9,5950.81
2015-03-18,2099.5,11922.8,6945.2,14962.2,5842.35
2015-03-17,2074.28,11980.9,6837.61,14898.5,5842.12
2015-03-16,2081.19,12167.7,6804.08,14862.8,5797.66
2015-03-13,2053.4,11901.6,6740.58,14731.5,5814.54
2015-03-12,2065.95,11799.4,6761.07,14770.7,5850.17
2015-03-11,2040.24,11806,6721.51,14739.2,5793.2
2015-03-10,2044.16,11500.4,6702.84,14641.8,5824.19
2015-03-09,2079.43,11582.1,6876.47,14854.5,5821.35
2015-03-06,2071.26,11551,6911.8,14952.5,5898.86
2015-03-05,2101.04,11504,6961.14,15103.1,5904.16
2015-03-04,2098.53,11390.4,6919.24,15082.8,5901.59
2015-03-03,2107.78,11280.4,6889.13,15133.9,5933.9
2015-03-02,2117.39,11410.4,6940.64,15264,5958.88
2015-02-27,2104.5,11401.7,6946.66,15234.3,5928.77
2015-02-26,2110.74,11327.2,6949.73,15241.2,5908.49
2015-02-25,2113.86,11210.3,6935.38,15228.6,5944.9
2015-02-24,2115.48,11205.7,6949.63,15165,5926.99
2015-02-23,2109.66,11130.9,6912.16,15200.3,5907.98
2015-02-20,2110.3,11050.6,6915.2,15172.2,5881.54
2015-02-19,2097.45,11001.9,6888.9,15180.3,5904.23
2015-02-18,2099.68,10961,6898.08,15212.8,5915.68
2015-02-17,2100.34,10895.6,6898.13,15284.6,5858.21
2015-02-13,2096.99,10963.4,6873.52,15264.8,5877.47
2015-02-12,2088.48,10919.7,6828.11,15228.5,5743.57
2015-02-11,2068.53,10752.1,6818.17,15151.5,5769.08
2015-02-10,2068.59,10753.8,6829.12,15112.5,5800.57
2015-02-09,2046.74,10663.5,6837.15,15100.7,5814.93
2015-02-06,2055.47,10846.4,6853.44,15083.9,5820.17
2015-02-05,2062.52,10905.4,6865.93,15124.9,5810.98
2015-02-04,2041.51,10911.3,6860.02,14995.7,5777.34
2015-02-03,2050.03,10891,6871.8,15062.9,5707.37
2015-02-02,2020.85,10828,6782.55,14900.5,5625.34
2015-01-30,1994.99,10694.3,6749.4,14673.5,5588.32
2015-01-29,2021.25,10737.9,6810.6,14637.3,5569.48
2015-01-28,2002.16,10711,6825.94,14602.9,5552.78
2015-01-27,2029.55,10628.6,6811.61,14833.9,5547.23
2015-01-26,2057.09,10798.3,6852.4,14797.8,5501.82
2015-01-23,2051.82,10649.6,6832.83,14779.4,5501.82
2015-01-22,2063.15,10435.6,6796.63,14764,5419.94
2015-01-21,2032.12,10299.2,6728.04,14560.4,5393.38
2015-01-20,2022.55,10257.1,6620.1,14308.4,5307.67
2015-01-16,2019.42,10167.8,6550.27,14309.4,5299.24
2015-01-15,1992.67,10032.6,6498.78,14041.8,5331.37
2015-01-14,2011.27,9817.08,6388.46,14084.4,5353.6
2015-01-13,2023.03,9941,6542.2,14187.2,5404.69
2015-01-12,2028.26,9781.9,6501.42,14265,5422.7
2015-01-09,2044.81,9648.5,6501.14,14384.9,5465.57
2015-01-08,2062.14,9837.61,6569.96,14457.7,5381.45
2015-01-07,2025.9,9518.18,6419.83,14285,5353.61
2015-01-06,2002.61,9469.66,6366.51,14246.8,5364.8
2015-01-05,2020.58,9473.16,6417.16,14392.7,5450.33
2015-01-02,2058.2,9764.73,6547.8,14753.7,5435.93
2014-12-31,2058.9,9805.55,6566.09,14632.4,5411
2014-12-30,2080.35,9805.55,6547,14640,5416.63
2014-12-29,2090.57,9927.13,6633.51,14663.9,5473.78
2014-12-26,2088.77,9922.11,6609.93,14609.3,5394.5
2014-12-24,2081.88,9922.11,6609.93,14609.3,5394.5
2014-12-23,2082.17,9922.11,6598.18,14594,5380.92
2014-12-22,2078.54,9865.76,6576.74,14432.4,5441.95
2014-12-19,2070.65,9786.96,6545.27,14468.3,5338.65
2014-12-18,2061.23,9811.06,6466,14346.8,5210.78
2014-12-17,2012.89,9544.43,6336.48,14213.9,5161.86
2014-12-16,1972.74,9563.89,6331.83,13861.5,5152.34
2014-12-15,1989.63,9334.01,6182.72,13705.1,5186.08
2014-12-12,2002.33,9594.73,6300.63,13731,5219.57
2014-12-11,2035.33,9862.53,6461.7,13905.1,5230.97
2014-12-10,2026.14,9799.73,6500.04,13853,5259
2014-12-09,2059.82,9793.71,6529.47,14195.7,5282.67
2014-12-08,2060.31,10015,6672.15,14144.2,5372.71
2014-12-05,2075.37,10087.1,6742.84,14473.7,5335.33
2014-12-04,2071.92,9851.35,6679.37,14470,5368.8
2014-12-03,2074.33,9971.79,6716.63,14754.1,5321.82
2014-12-02,2066.55,9934.08,6742.1,14620.1,5281.26
2014-12-01,2053.44,9963.51,6656.37,14625.3,5207.72
2014-11-28,2067.56,9980.85,6722.62,14744.7,5313
2014-11-26,2072.83,9915.56,6729.17,15038.4,5396.21
2014-11-25,2067.03,9861.21,6731.14,15073.7,5334.78
2014-11-24,2069.41,9785.54,6729.79,15015.4,5361.8
2014-11-21,2063.5,9732.55,6750.76,15111.1,5304.31
2014-11-20,2052.75,9483.97,6678.9,15075.2,5316.24
2014-11-19,2048.72,9472.8,6696.6,14980.2,5368.84
2014-11-18,2051.8,9456.53,6709.13,14973,5399.69
2014-11-17,2041.32,9306.35,6671.97,14882.5,5412.55
2014-11-14,2039.82,9252.94,6654.37,14843.1,5454.34
2014-11-13,2039.33,9248.51,6635.45,14778.8,5442.7
2014-11-12,2038.25,9210.96,6611.04,14856.2,5463.05
2014-11-10,2038.26,9351.87,6611.25,14709.8,5523.96
2014-11-07,2031.92,9291.83,6567.24,14690.8,5549.13
2014-11-06,2031.21,9377.41,6551.15,14563.4,5506.11
2014-11-05,2023.57,9315.48,6539.14,14548.3,5517.88
2014-11-04,2012.1,9166.47,6453.97,14390.4,5519.92
2014-11-03,2017.81,9251.7,6487.97,14537.6,5506.89
2014-10-31,2018.05,9326.87,6546.47,14613.3,5526.6
2014-10-30,1994.65,9114.84,6463.55,14458.7,5476.2
2014-10-29,1982.3,9082.81,6453.87,14527.6,5447.68
2014-10-28,1985.05,9068.19,6402.17,14624.3,5452.6
2014-10-27,1961.63,8902.61,6363.46,14469,5458.95
2014-10-24,1964.58,8987.8,6388.73,14543.8,5412.25
2014-10-23,1950.82,9047.31,6419.15,14486.8,5383.14
2014-10-22,1927.11,8940.14,6399.73,14312.1,5385.87
2014-10-21,1941.28,8886.96,6372.33,14547.7,5325.03
2014-10-20,1904.01,8717.76,6267.07,14337.8,5319.44
2014-10-17,1886.76,8850.27,6310.29,14227.7,5271.72
2014-10-16,1862.76,8582.9,6195.91,14053,5254.89
2014-10-15,1862.49,8571.95,6211.64,13869.9,5245.61
2014-10-14,1877.7,8825.21,6392.68,14036.7,5207.43
2014-10-10,1906.13,8788.81,6339.97,14227.4,5188.25
2014-10-09,1928.21,9005.02,6431.85,14460.6,5296.68
2014-10-08,1968.89,8995.33,6482.24,14666.5,5241.27
2014-10-07,1935.1,9086.21,6495.58,14576.5,5284.2
2014-10-06,1964.82,9209.51,6563.65,14743.1,5292.91
2014-10-03,1967.9,9195.68,6527.91,14789.8,5318.21
2014-10-02,1946.17,9195.68,6446.39,14760.6,5297.7
2014-10-01,1946.16,9382.03,6557.52,14805.4,5334.13
2014-09-30,1972.29,9474.3,6622.72,14960.5,5292.81
2014-09-29,1977.8,9422.91,6646.6,14976.9,5264.22
2014-09-26,1982.85,9490.55,6649.39,15026.8,5313.42
2014-09-25,1965.99,9510.01,6639.71,14893.6,5382.17
2014-09-24,1998.3,9661.97,6706.27,15120.5,5375.77
2014-09-23,1982.77,9595.03,6676.08,15125.7,5415.73
2014-09-22,1994.29,9749.54,6773.63,15129,5362.95
2014-09-19,2010.4,9799.26,6837.92,15265.4,5433.06
2014-09-18,2011.36,9798.13,6819.29,15465.5,5415.83
2014-09-17,2001.57,9661.5,6780.9,15458.9,5407.25
2014-09-16,1998.98,9632.93,6792.24,15510.5,5445.36
2014-09-15,1984.13,9659.63,6804.21,15482.6,5473.45
2014-09-12,1985.54,9651.13,6806.96,15531.6,5531.14
2014-09-11,1997.45,9691.28,6799.62,15534.3,5546.13
2014-09-10,1995.69,9700.17,6830.11,15471.9,5574.28
2014-09-09,1988.44,9710.7,6829,15536.8,5607.9
2014-09-08,2001.54,9758.03,6834.77,15509.4,5576.97
2014-09-05,2007.71,9747.02,6855.1,15569.9,5598.69
2014-09-04,1997.65,9724.26,6877.97,15576.8,5631.26
2014-09-03,2000.72,9626.49,6873.58,15657.6,5656.1
2014-09-02,2002.28,9507.02,6829.17,15619.1,5658.51
2014-08-29,2003.37,9470.17,6819.75,15625.7,5625.9
2014-08-28,1996.74,9462.56,6805.8,15558.2,5624.41
2014-08-27,2000.12,9569.71,6830.66,15602.7,5651.18
2014-08-26,2000.02,9588.15,6822.76,15619.2,5637.62
2014-08-25,1997.92,9510.14,6775.25,15598.7,5634.89
2014-08-22,1988.4,9339.17,6775.25,15535.5,5645.61
2014-08-21,1992.37,9401.53,6777.66,15556.1,5638.86
2014-08-20,1986.51,9314.57,6755.48,15562,5634.6
2014-08-19,1981.6,9334.28,6779.31,15477.2,5623.78
2014-08-18,1971.74,9245.33,6741.25,15338.5,5587.1
2014-08-15,1955.06,9092.6,6689.08,15304.2,5566.52
2014-08-14,1955.18,9225.1,6685.26,15291.2,5548.47
2014-08-13,1946.72,9198.88,6656.68,15262.7,5514.72
2014-08-12,1933.75,9069.47,6632.42,15274.2,5530.32
2014-08-11,1936.92,9180.74,6632.82,15261.6,5457.03
2014-08-08,1931.59,9009.32,6567.36,15196.3,5435.31
2014-08-07,1909.57,9038.97,6597.37,15118.4,5509.01
2014-08-06,1920.24,9130.04,6636.16,15202.1,5511.99
2014-08-05,1920.21,9189.74,6682.48,15187.7,5518.56
2014-08-04,1938.99,9154.14,6677.52,15215.3,5540.88
2014-08-01,1925.15,9210.08,6679.18,15215.3,5556.37
2014-07-31,1930.67,9407.48,6730.11,15330.7,5632.91
2014-07-30,1970.07,9593.68,6773.44,15524.8,5622.89
2014-07-29,1969.95,9653.63,6807.75,15446.5,5588.44
2014-07-28,1978.91,9598.17,6788.07,15445.2,5577.39
2014-07-25,1978.34,9644.01,6791.55,15455,5583.51
2014-07-24,1987.98,9794.06,6821.46,15394.5,5587.8
2014-07-23,1987.01,9753.56,6798.15,15394.4,5576.74
2014-07-22,1983.53,9734.33,6795.34,15315.1,5543.29
2014-07-21,1973.63,9612.05,6728.44,15250,5539.94
2014-07-18,1978.22,9720.02,6749.45,15266.6,5531.66
2014-07-17,1958.12,9753.88,6738.32,15204.5,5522.43
2014-07-16,1981.57,9859.27,6784.67,15226.3,5518.86
2014-07-15,1973.28,9719.41,6710.45,15081.3,5511.3
2014-07-14,1977.1,9783.01,6746.14,15171.2,5511.4
2014-07-11,1967.57,9666.34,6690.17,15125.5,5486.79
2014-07-10,1964.68,9659.13,6672.37,15114.5,5464.45
2014-07-09,1972.83,9808.2,6718.04,15215.2,5452.48
2014-07-08,1963.71,9772.67,6738.45,15137.2,5510.94
2014-07-07,1977.65,9906.07,6823.51,15172.9,5518.9
2014-07-03,1985.44,10029.4,6865.21,15207.1,5491.24
2014-07-02,1974.62,9911.27,6816.37,15209.8,5455.4
2014-07-01,1973.32,9902.41,6802.92,15146,5375.9
2014-06-30,1960.23,9833.07,6743.94,15146,5395.75
2014-06-27,1960.96,9815.17,6757.77,15094.3,5445.06
2014-06-26,1957.22,9804.9,6735.12,15030.7,5464.32
2014-06-25,1959.53,9867.75,6733.62,14974.7,5402.01
2014-06-24,1949.98,9938.08,6787.07,14962.4,5432.78
2014-06-23,1962.61,9920.92,6800.56,15105.6,5453.31
2014-06-20,1962.87,9987.24,6825.2,15109,5419.48
2014-06-19,1959.48,10004,6808.11,15112.2,5468.2
2014-06-18,1956.98,9930.33,6778.56,15109.3,5382.72
2014-06-17,1941.99,9920.32,6766.77,15055.9,5400.67
2014-06-16,1937.78,9883.98,6754.64,15040.4,5412.31
2014-06-13,1936.16,9912.87,6777.85,15001.6,5405.05
2014-06-12,1930.11,9938.7,6843.11,14909.6,5428.8
2014-06-11,1943.89,9949.81,6838.87,14892.1,5453.99
2014-06-10,1950.79,10028.8,6873.55,14904.4,5469.65
2014-06-09,1951.27,10008.6,6875,14871.2,5464.03
2014-06-06,1949.44,9987.19,6858.21,14838.9,5464.03
2014-06-05,1940.46,9947.83,6813.49,14800.2,5436.88
2014-06-04,1927.88,9926.67,6818.63,14796.8,5444.83
2014-06-03,1924.24,9919.74,6836.3,14734.7,5479.68
2014-06-02,1924.97,9950.12,6864.1,14680.8,5518.46
2014-05-30,1923.57,9943.27,6844.51,14604.2,5492.55
2014-05-29,1920.03,9938.9,6871.29,14589,5519.47
2014-05-28,1909.78,9939.17,6851.22,14611,5527.18
2014-05-27,1911.91,9940.82,6844.94,14658,5511.7
2014-05-23,1900.53,9768.01,6815.75,14708.1,5492.79
2014-05-22,1892.49,9720.91,6820.56,14702.3,5479.93
2014-05-21,1888.03,9697.87,6821.04,14649.9,5424.57
2014-05-20,1872.83,9639.08,6802,14525.2,5420.35
2014-05-19,1885.08,9659.39,6844.55,14514.7,5408.98
2014-05-16,1877.86,9629.1,6855.81,14514.7,5479.04
2014-05-15,1870.85,9656.05,6840.89,14588.9,5510.84
2014-05-14,1888.53,9754.39,6878.49,14673.7,5496.5
2014-05-13,1897.45,9754.43,6873.08,14679.8,5498.19
2014-05-12,1896.65,9702.46,6851.75,14654.9,5448.44
2014-05-09,1878.48,9581.45,6814.57,14534.1,5460.84
2014-05-08,1875.63,9607.4,6839.25,14546,5476.77
2014-05-07,1878.21,9521.3,6796.44,14656.4,5435.77
2014-05-06,1867.72,9467.53,6798.56,14612.3,5481.38
2014-05-05,1884.66,9529.5,6822.42,14697,5462.22
2014-05-02,1881.14,9556.02,6822.42,14765.2,5458.06
2014-05-01,1883.68,9603.23,6808.87,14664.1,5448.76
2014-04-30,1883.95,9603.23,6780.03,14651.9,5489.07
2014-04-29,1878.33,9584.12,6769.91,14583.1,5486.58
2014-04-28,1869.43,9446.36,6700.16,14530.9,5536.07
2014-04-25,1863.4,9401.55,6685.69,14533.6,5531
2014-04-24,1878.61,9548.68,6703,14554.3,5531
2014-04-23,1875.39,9544.19,6674.74,14533.4,5517.77
2014-04-22,1879.55,9600.09,6681.76,14556,5479.31
2014-04-21,1871.89,9409.71,6625.25,14493.7,5454.23
2014-04-17,1864.85,9409.71,6625.25,14500.4,5454.23
2014-04-16,1862.31,9317.82,6584.17,14446.5,5420.32
2014-04-15,1842.98,9173.71,6541.61,14303.9,5388.16
2014-04-14,1830.61,9339.17,6583.76,14284.4,5358.95
2014-04-11,1815.69,9315.29,6561.7,14257.7,5428.65
2014-04-10,1833.08,9454.54,6641.97,14308,5480.75
2014-04-09,1872.18,9506.35,6635.61,14435.6,5463.78
2014-04-08,1851.96,9490.79,6590.69,14372.5,5410.63
2014-04-07,1845.04,9510.85,6622.84,14270.3,5413.73
2014-04-04,1865.09,9695.77,6695.55,14393.1,5422.83
2014-04-03,1888.77,9628.82,6649.14,14402.2,5409.89
2014-04-02,1890.9,9623.36,6659.04,14459.1,5403.3
2014-04-01,1885.52,9603.71,6652.61,14380.5,5389.17
2014-03-31,1872.34,9555.91,6598.37,14335.3,5394.83
2014-03-28,1857.62,9587.19,6615.58,14260.7,5366.94
2014-03-27,1849.04,9451.21,6588.32,14178.8,5350.09
2014-03-26,1852.56,9448.58,6605.3,14184.1,5376.75
2014-03-25,1865.62,9338.4,6604.89,14299.5,5336.63
2014-03-24,1857.44,9188.77,6520.39,14278.5,5346.89
2014-03-21,1866.52,9342.94,6557.17,14335.8,5338.08
2014-03-20,1872.01,9296.12,6542.44,14361.8,5294
2014-03-19,1860.77,9277.05,6573.13,14334,5355.6
2014-03-18,1872.25,9242.55,6605.28,14369,5344.56
2014-03-17,1858.83,9180.89,6568.35,14231.9,5317.56
2014-03-14,1841.13,9056.41,6527.89,14227.7,5329.4
2014-03-13,1846.34,9017.79,6553.78,14245.1,5412.61
2014-03-12,1868.2,9188.69,6620.9,14319,5384.2
2014-03-11,1867.63,9307.79,6685.52,14267.2,5413.84
2014-03-10,1877.17,9265.5,6689.45,14302.1,5411.52
2014-03-07,1878.04,9350.75,6712.67,14299.1,5462.31
2014-03-06,1877.03,9542.87,6788.49,14271.9,5448.7
2014-03-05,1873.81,9542.02,6775.42,14304.2,5439.6
2014-03-04,1873.91,9589.15,6823.77,14289.9,5414.8
2014-03-03,1845.73,9358.89,6708.35,14212.7,5381.2
2014-02-28,1859.45,9692.08,6809.7,14209.6,5404.82
2014-02-27,1854.29,9588.33,6810.27,14214.7,5422.6
2014-02-26,1845.16,9661.73,6799.15,14188.6,5430.1
2014-02-25,1845.12,9699.35,6830.5,14189,5422.4
2014-02-24,1847.61,9708.94,6865.86,14227.1,5448.9
2014-02-21,1836.25,9656.95,6838.06,14205.7,5438.7
2014-02-20,1839.78,9618.85,6812.99,14210.4,5427.6
2014-02-19,1828.75,9660.05,6796.71,14119.7,5410
2014-02-18,1840.76,9659.78,6796.43,14077.5,5396.2
2014-02-14,1838.63,9662.4,6663.62,14054.8,5356.26
2014-02-13,1829.83,9596.77,6659.42,14001.7,5321.5
2014-02-12,1819.26,9540,6675.03,13900.5,5315.1
2014-02-11,1819.75,9478.77,6672.66,13881,5269.8
2014-02-10,1799.84,9289.86,6591.55,13794.2,5220.7
2014-02-07,1797.02,9301.92,6571.68,13786.5,5166.53
2014-02-06,1773.43,9256.58,6558.28,13713.4,5147.9
2014-02-05,1751.64,9116.32,6457.89,13559.7,5085.3
2014-02-04,1755.2,9127.91,6449.27,13504.5,5103.3
2014-02-03,1741.89,9186.52,6465.66,13486.2,5155.4
2014-01-31,1782.59,9306.48,6510.44,13694.9,5190
2014-01-30,1794.19,9373.48,6538.45,13735.3,5194.3
2014-01-29,1774.2,9336.73,6544.28,13643.2,5205.1
2014-01-28,1792.5,9406.91,6572.33,13687.7,5197.5
2014-01-27,1781.56,9349.22,6550.66,13582.3,5198.8
2014-01-24,1790.29,9392.02,6663.74,13717.8,5240.93
2014-01-23,1828.46,9631.04,6773.28,13933,5254.6
2014-01-22,1844.86,9720.11,6826.33,13988.2,5311.1
2014-01-21,1843.8,9730.12,6834.26,13951.8,5323.3
2014-01-17,1838.7,9742.96,6829.3,13888.2,5305.87
2014-01-16,1845.89,9717.71,6815.42,13831.6,5313.4
2014-01-15,1848.38,9733.81,6819.86,13772.6,5260.3
2014-01-14,1838.88,9540.51,6766.86,13692.4,5229.3
2014-01-13,1819.2,9510.17,6757.15,13681.5,5270
2014-01-10,1842.37,9473.24,6739.94,13747.5,5312.38
2014-01-09,1838.13,9421.61,6691.34,13629.4,5313.4
2014-01-08,1837.49,9497.84,6721.78,13614.6,5315.2
2014-01-07,1837.88,9506.2,6755.45,13596.9,5329.8
2014-01-06,1826.77,9428,6730.73,13495.5,5325.3
2014-01-03,1831.37,9435.15,6730.67,13548.9,5350.1
2014-01-02,1831.98,9400.04,6717.91,13594.2,5353.6
2013-12-31,1848.36,9552.16,6749.09,13621.5,5352.2
2013-12-30,1841.07,9552.16,6731.27,13581.4,5350.4
2013-12-27,1841.4,9589.39,6750.87,13588,5324.06
2013-12-26,1842.02,9488.82,6694.17,13518,5346.2
2013-12-24,1833.32,9488.82,6694.17,13518,5327.2
2013-12-23,1827.99,9488.82,6678.61,13447.7,5300.1
2013-12-20,1818.32,9400.18,6606.58,13399.6,5265.22
2013-12-19,1809.6,9335.74,6584.7,13392.2,5210.2
2013-12-18,1810.65,9181.75,6492.08,13334.7,5116.2
2013-12-17,1781,9085.12,6486.19,13180.2,5101.7
2013-12-16,1786.54,9163.56,6522.2,13184.4,5109.3
2013-12-13,1775.32,9006.46,6439.96,13125.7,5098.43
2013-12-12,1775.5,9017,6445.25,13114.4,5065.4
2013-12-11,1782.22,9077.11,6507.72,13133.4,5101.6
2013-12-10,1802.62,9114.44,6523.31,13324,5131.7
2013-12-09,1808.37,9195.17,6559.48,13312.8,5156.3
2013-12-06,1805.09,9172.41,6551.99,13280.7,5186.02
2013-12-05,1785.03,9084.95,6498.33,13200.4,5192.3
2013-12-04,1792.81,9140.63,6509.97,13304.9,5276.2
2013-12-03,1795.15,9223.4,6532.43,13319.9,5244.2
2013-12-02,1800.9,9401.96,6595.33,13419.6,5270.9
2013-11-29,1805.81,9405.3,6650.57,13395.4,5320.05
2013-11-27,1807.23,9351.13,6649.47,13362.1,5340.3
2013-11-26,1802.75,9290.07,6636.22,13349.8,5351.4
2013-11-25,1802.48,9299.95,6694.62,13472.2,5351.3
2013-11-22,1804.76,9219.04,6674.3,13478.3,5335.91
2013-11-21,1795.85,9196.08,6681.33,13475.3,5304.5
2013-11-20,1781.37,9202.07,6681.08,13430,5294.3
2013-11-19,1787.87,9193.29,6698.01,13442.8,5338.7
2013-11-18,1791.53,9225.43,6723.46,13458.1,5369.5
2013-11-15,1798.18,9168.69,6693.44,13482.6,5401.67
2013-11-14,1790.62,9149.66,6666.13,13431.4,5354.2
2013-11-13,1782,9054.83,6630,13370.7,5328.7
2013-11-12,1767.69,9076.48,6726.79,13326,5392.8
2013-11-08,1770.61,9078.28,6708.42,13378.3,5400.67
2013-11-07,1747.15,9081.03,6697.22,13294.2,5405.4
2013-11-06,1770.49,9040.87,6741.69,13380.4,5424.2
2013-11-05,1762.97,9009.11,6746.84,13361.7,5430.7
2013-11-04,1767.93,9037.23,6763.62,13361.8,5405.8
2013-11-01,1761.64,9007.83,6734.74,13337.5,5411.12
2013-10-31,1756.54,9033.92,6731.43,13361.3,5425.5
2013-10-30,1763.31,9010.27,6777.7,13455.3,5430.85
2013-10-29,1771.95,9022.04,6774.73,13440.6,5415.53
2013-10-28,1762.11,8978.65,6725.82,13371.8,5441.41
2013-10-25,1759.77,8985.74,6721.34,13399.4,5386.35
2013-10-24,1752.07,8980.63,6713.18,13324.8,5394.8
2013-10-23,1746.38,8919.86,6674.48,13243.3,5379.4
2013-10-22,1754.67,8947.46,6695.66,13248.1,5390.6
2013-10-21,1744.66,8867.22,6654.2,13186.5,5371.1
2013-10-18,1744.5,8865.1,6622.58,13136.1,5321.47
2013-10-17,1733.15,8811.98,6576.16,13036.4,5317.7
2013-10-16,1721.54,8846,6571.59,12957.2,5279.1
2013-10-15,1698.53,8804.44,6549.11,12931.5,5260.8
2013-10-11,1703.2,8724.83,6487.19,12892.1,5230.87
2013-10-10,1692.56,8685.77,6430.49,12894.4,5231.8
2013-10-09,1656.4,8516.69,6337.91,12730.3,5152.99
2013-10-08,1655.45,8555.89,6365.83,12692.4,5149.4
2013-10-07,1676.12,8591.58,6437.28,12788.3,5140.1
2013-10-04,1690.5,8622.97,6453.88,12758.7,5208.02
2013-10-03,1678.66,8597.91,6449.04,12735.1,5208.6
2013-10-02,1693.87,8629.42,6437.5,12839,5247
2013-10-01,1695,8689.14,6460.01,12847.4,5211.8
2013-09-30,1681.55,8594.4,6462.22,12787.2,5233.1
2013-09-27,1691.75,8661.51,6512.66,12844.1,5307.06
2013-09-26,1698.67,8664.1,6565.59,12841.6,5305.1
2013-09-25,1692.77,8665.63,6551.53,12836.7,5269.7
2013-09-24,1697.42,8664.6,6571.46,12848.9,5273.4
2013-09-23,1701.84,8635.29,6557.37,12811.2,5227.1
2013-09-20,1709.91,8675.73,6596.43,12806.5,5276.69
2013-09-19,1722.34,8694.18,6625.39,12926.8,5275.8
2013-09-18,1725.52,8636.06,6558.82,12931.4,5284.2
2013-09-17,1704.76,8596.95,6570.17,12834.1,5243.9
2013-09-16,1697.6,8613,6622.86,12816.9,5245.9
2013-09-13,1687.99,8509.42,6583.8,12723.4,5219.63
2013-09-12,1683.42,8494,6588.98,12701,5217.6
2013-09-11,1689.13,8495.73,6588.43,12825.4,5236.7
2013-09-10,1683.99,8446.54,6583.99,12824.5,5219.5
2013-09-09,1671.71,8276.32,6530.74,12854.6,5205
2013-09-06,1655.17,8275.67,6547.33,12820.9,5144.99
2013-09-05,1655.08,8234.98,6532.44,12845.1,5119.5
2013-09-04,1653.08,8195.92,6474.74,12757.8,5124.1
2013-09-03,1639.77,8180.71,6468.41,12740.5,5158.6
2013-08-30,1632.97,8103.15,6412.93,12653.9,5134.96
2013-08-29,1638.17,8194.55,6483.05,12704.7,5110.2
